AccidentReference,CasualtySeverity,Date_of_Collision,Calendar_Month,Calendar_Year,VehicleReferenceNumber,CasualtyReferenceNumber,CasualtyClass,CasualtySex,CasualtyAge,GIS_Division_Desc,GIS_Local_Authority,Eastings,Northings
1252763,Slight,12-Dec-22,12,2022,2,2,Driver/Rider,Male,49,The Lothians and Scottish Borders,Scottish Borders,348660,631498
1252784,Slight,11-Dec-22,12,2022,1,1,Driver/Rider,Male,23,The Lothians and Scottish Borders,West Lothian,298005,661389
1252784,Slight,11-Dec-22,12,2022,2,2,Driver/Rider,Female,42,The Lothians and Scottish Borders,West Lothian,298005,661389
1252784,Slight,11-Dec-22,12,2022,2,3,Passenger/Pillion,Male,42,The Lothians and Scottish Borders,West Lothian,298005,661389
1252822,Slight,24-Nov-22,11,2022,1,1,Driver/Rider,Male,73,North East,Moray,320614,862671
1252822,Serious,24-Nov-22,11,2022,1,2,Passenger/Pillion,Female,82,North East,Moray,320614,862671
1252848,Serious,12-Dec-22,12,2022,1,1,Driver/Rider,Male,24,Tayside,Angus,369211,754966
1253150,Slight,13-Dec-22,12,2022,2,1,Passenger/Pillion,Male,34,Edinburgh,City of Edinburgh,327634,676340
1253216,Slight,13-Dec-22,12,2022,1,1,Driver/Rider,Female,23,The Lothians and Scottish Borders,West Lothian,294423,664948
1253216,Slight,13-Dec-22,12,2022,1,2,Passenger/Pillion,Male,27,The Lothians and Scottish Borders,West Lothian,294423,664948
1253257,Slight,13-Dec-22,12,2022,1,1,Passenger/Pillion,Female,75,Ayrshire,East Ayrshire,240008,638344
1253302,Slight,16-Nov-22,11,2022,2,1,Driver/Rider,Female,60,Highland and Islands,Highland,203047,761417
1253562,Slight,08-Dec-22,12,2022,2,1,Driver/Rider,Female,27,The Lothians and Scottish Borders,West Lothian,308290,671812
1253600,Slight,14-Dec-22,12,2022,1,1,Pedestrian,Female,55,Argyll and West Dunbartonshire,Argyll & Bute,230588,682167
1253601,Slight,14-Dec-22,12,2022,1,1,Driver/Rider,Male,40,Highland and Islands,Highland,276830,845832
1253630,Slight,13-Dec-22,12,2022,1,1,Passenger/Pillion,Male,60,Highland and Islands,Highland,272100,836359
1253656,Serious,14-Dec-22,12,2022,1,1,Driver/Rider,Male,79,Lanarkshire,South Lanarkshire,296760,648533
1253676,Slight,12-Dec-22,12,2022,2,1,Driver/Rider,Female,24,Lanarkshire,North Lanarkshire,275775,662090
1253706,Serious,13-Dec-22,12,2022,2,1,Driver/Rider,Male,47,Tayside,Perth & Kinross,282014,705983
1253720,Slight,12-Dec-22,12,2022,1,2,Driver/Rider,Female,41,Forth Valley,Falkirk,282386,680107
1253720,Serious,12-Dec-22,12,2022,2,1,Driver/Rider,Male,47,Forth Valley,Falkirk,282386,680107
1253725,Slight,14-Dec-22,12,2022,2,1,Driver/Rider,Female,65,Greater Glasgow,Glasgow City,258923,668238
1253726,Slight,13-Dec-22,12,2022,1,1,Driver/Rider,Female,76,Tayside,Dundee City,334616,730824
1253729,Slight,14-Dec-22,12,2022,2,1,Passenger/Pillion,Female,36,Fife,Fife,314953,694022
1253729,Slight,14-Dec-22,12,2022,2,2,Passenger/Pillion,Female,16,Fife,Fife,314953,694022
1253729,Slight,14-Dec-22,12,2022,2,3,Driver/Rider,Male,61,Fife,Fife,314953,694022
1253730,Slight,21-Nov-22,11,2022,2,1,Driver/Rider,Male,39,Edinburgh,City of Edinburgh,324065,675939
1253731,Serious,14-Dec-22,12,2022,1,2,Driver/Rider,Male,37,Lanarkshire,South Lanarkshire,281896,639349
1253731,Slight,14-Dec-22,12,2022,2,1,Driver/Rider,Male,35,Lanarkshire,South Lanarkshire,281896,639349
1253743,Slight,11-Dec-22,12,2022,1,1,Driver/Rider,Female,65,Fife,Fife,320364,693085
1253749,Slight,14-Dec-22,12,2022,1,1,Passenger/Pillion,Female,23,North East,Aberdeenshire,382405,782024
1253749,Slight,14-Dec-22,12,2022,1,2,Passenger/Pillion,Male,42,North East,Aberdeenshire,382405,782024
1253749,Slight,14-Dec-22,12,2022,1,3,Driver/Rider,Male,56,North East,Aberdeenshire,382405,782024
1253749,Slight,14-Dec-22,12,2022,1,4,Passenger/Pillion,Female,19,North East,Aberdeenshire,382405,782024
1253911,Slight,15-Dec-22,12,2022,1,1,Driver/Rider,Male,21,Greater Glasgow,Glasgow City,253830,660444
1253911,Slight,15-Dec-22,12,2022,1,2,Passenger/Pillion,Female,18,Greater Glasgow,Glasgow City,253830,660444
1254003,Fatal,15-Dec-22,12,2022,1,1,Pedestrian,Female,53,Forth Valley,Falkirk,280608,684240
1254016,Slight,15-Dec-22,12,2022,1,1,Driver/Rider,Female,45,Ayrshire,North Ayrshire,232839,640617
1254016,Slight,15-Dec-22,12,2022,2,2,Driver/Rider,Male,54,Ayrshire,North Ayrshire,232839,640617
1254016,Slight,15-Dec-22,12,2022,2,3,Passenger/Pillion,Male,53,Ayrshire,North Ayrshire,232839,640617
1254016,Slight,15-Dec-22,12,2022,3,4,Passenger/Pillion,Male,77,Ayrshire,North Ayrshire,232839,640617
1254016,Slight,15-Dec-22,12,2022,3,5,Driver/Rider,Female,73,Ayrshire,North Ayrshire,232839,640617
1254016,Slight,15-Dec-22,12,2022,4,6,Driver/Rider,Female,48,Ayrshire,North Ayrshire,232839,640617
1254019,Slight,15-Dec-22,12,2022,1,2,Driver/Rider,Female,60,Ayrshire,North Ayrshire,232654,641171
1254019,Slight,15-Dec-22,12,2022,3,1,Driver/Rider,Female,40,Ayrshire,North Ayrshire,232654,641171
1254043,Slight,15-Dec-22,12,2022,2,1,Driver/Rider,Male,34,Lanarkshire,South Lanarkshire,264357,656264
1254044,Slight,15-Dec-22,12,2022,2,1,Driver/Rider,Male,50,Greater Glasgow,Glasgow City,259272,662183
1254159,Slight,15-Dec-22,12,2022,1,2,Driver/Rider,Female,56,Forth Valley,Falkirk,280694,684900
1254159,Slight,15-Dec-22,12,2022,2,1,Driver/Rider,Male,32,Forth Valley,Falkirk,280694,684900
1254182,Serious,15-Dec-22,12,2022,1,1,Driver/Rider,Male,66,Tayside,Angus,342588,757826
1254193,Slight,15-Dec-22,12,2022,1,1,Pedestrian,Male,12,Edinburgh,City of Edinburgh,327196,670930
1254206,Slight,15-Dec-22,12,2022,2,1,Driver/Rider,Female,45,Ayrshire,South Ayrshire,235338,623962
1254213,Slight,13-Dec-22,12,2022,1,1,Pedestrian,Male,13,Greater Glasgow,Glasgow City,260743,667996
1254218,Slight,15-Dec-22,12,2022,1,1,Driver/Rider,Male,60,Tayside,Perth & Kinross,320341,737564
1254234,Serious,15-Dec-22,12,2022,1,1,Pedestrian,Male,63,Forth Valley,Stirling,279813,693119
1254260,Serious,07-Dec-22,12,2022,2,1,Passenger/Pillion,Male,86,The Lothians and Scottish Borders,East Lothian,337635,669602
1254262,Slight,15-Dec-22,12,2022,2,1,Driver/Rider,Male,58,Highland and Islands,Highland,249523,831153
1254276,Serious,16-Dec-22,12,2022,3,1,Driver/Rider,Male,42,The Lothians and Scottish Borders,West Lothian,302155,668136
1254284,Slight,15-Dec-22,12,2022,1,1,Driver/Rider,Female,61,Fife,Fife,328881,699739
1254284,Slight,15-Dec-22,12,2022,2,2,Driver/Rider,Female,77,Fife,Fife,328881,699739
1254319,Slight,16-Dec-22,12,2022,1,1,Pedestrian,Male,12,Edinburgh,City of Edinburgh,322404,671151
1254359,Serious,16-Dec-22,12,2022,1,1,Driver/Rider,Female,59,Argyll and West Dunbartonshire,Argyll & Bute,182107,695524
1254423,Serious,15-Dec-22,12,2022,1,1,Driver/Rider,Female,40,Lanarkshire,South Lanarkshire,262770,658700
1254423,Slight,15-Dec-22,12,2022,2,2,Passenger/Pillion,Female,5,Lanarkshire,South Lanarkshire,262770,658700
1254444,Slight,16-Dec-22,12,2022,1,1,Driver/Rider,Male,54,Fife,Fife,315229,693777
1254444,Slight,16-Dec-22,12,2022,2,2,Driver/Rider,Male,45,Fife,Fife,315229,693777
1254496,Slight,16-Dec-22,12,2022,1,1,Driver/Rider,Female,82,Greater Glasgow,Glasgow City,252527,662574
1254496,Slight,16-Dec-22,12,2022,2,2,Driver/Rider,Male,31,Greater Glasgow,Glasgow City,252527,662574
1254539,Slight,15-Dec-22,12,2022,1,1,Driver/Rider,Male,77,Forth Valley,Falkirk,290271,676966
1254539,Serious,15-Dec-22,12,2022,2,2,Driver/Rider,Female,26,Forth Valley,Falkirk,290271,676966
1254543,Slight,02-Dec-22,12,2022,1,1,Passenger/Pillion,Female,50,Lanarkshire,South Lanarkshire,271660,652845
1254548,Slight,25-Nov-22,11,2022,2,1,Driver/Rider,Male,11,Dumfries and Galloway,Dumfries & Galloway,283086,560686
1254551,Serious,15-Dec-22,12,2022,1,1,Driver/Rider,Male,22,The Lothians and Scottish Borders,West Lothian,295417,667355
1254551,Slight,15-Dec-22,12,2022,2,2,Driver/Rider,Male,26,The Lothians and Scottish Borders,West Lothian,295417,667355
1254570,Slight,16-Dec-22,12,2022,2,1,Driver/Rider,Male,62,Ayrshire,North Ayrshire,232267,637403
1254577,Slight,14-Dec-22,12,2022,2,1,Driver/Rider,Female,30,Greater Glasgow,Glasgow City,258232,663157
1254581,Serious,16-Dec-22,12,2022,1,1,Pedestrian,Female,54,Lanarkshire,South Lanarkshire,261798,662244
1254590,Serious,16-Dec-22,12,2022,1,1,Pedestrian,Female,77,Ayrshire,South Ayrshire,234387,623556
1254598,Slight,16-Dec-22,12,2022,1,1,Driver/Rider,Male,15,Greater Glasgow,Glasgow City,253779,663907
1254699,Serious,17-Dec-22,12,2022,1,2,Driver/Rider,Male,24,Lanarkshire,South Lanarkshire,269678,657242
1254699,Slight,17-Dec-22,12,2022,2,1,Driver/Rider,Male,26,Lanarkshire,South Lanarkshire,269678,657242
1254713,Serious,15-Dec-22,12,2022,1,1,Passenger/Pillion,Male,45,Forth Valley,Falkirk,293065,677902
1254763,Slight,17-Dec-22,12,2022,3,1,Driver/Rider,Male,21,Edinburgh,City of Edinburgh,325427,674526
1254779,Slight,17-Dec-22,12,2022,2,1,Driver/Rider,Male,58,Argyll and West Dunbartonshire,Argyll & Bute,227428,690514
1254800,Serious,15-Dec-22,12,2022,1,1,Driver/Rider,Female,31,Argyll and West Dunbartonshire,Argyll & Bute,183843,699953
1254800,Serious,15-Dec-22,12,2022,1,2,Passenger/Pillion,Male,6,Argyll and West Dunbartonshire,Argyll & Bute,183843,699953
1254800,Serious,15-Dec-22,12,2022,1,3,Passenger/Pillion,Male,4,Argyll and West Dunbartonshire,Argyll & Bute,183843,699953
1254802,Slight,17-Dec-22,12,2022,1,1,Driver/Rider,Male,24,Greater Glasgow,Glasgow City,258229,669885
1254802,Serious,17-Dec-22,12,2022,2,2,Driver/Rider,Male,57,Greater Glasgow,Glasgow City,258229,669885
1254881,Slight,25-Aug-22,8,2022,2,1,Driver/Rider,Male,28,Fife,Fife,355644,705880
1254898,Slight,17-Dec-22,12,2022,1,1,Driver/Rider,Male,33,The Lothians and Scottish Borders,West Lothian,305964,669603
1254921,Slight,18-Dec-22,12,2022,2,1,Driver/Rider,Male,42,Greater Glasgow,Glasgow City,258475,665538
1254921,Slight,18-Dec-22,12,2022,2,2,Passenger/Pillion,Male,29,Greater Glasgow,Glasgow City,258475,665538
1254921,Slight,18-Dec-22,12,2022,2,3,Passenger/Pillion,Male,30,Greater Glasgow,Glasgow City,258475,665538
1254921,Slight,18-Dec-22,12,2022,2,4,Passenger/Pillion,Male,29,Greater Glasgow,Glasgow City,258475,665538
1254949,Slight,18-Dec-22,12,2022,2,1,Driver/Rider,Male,46,Lanarkshire,South Lanarkshire,281562,640496
1254979,Fatal,18-Dec-22,12,2022,1,1,Driver/Rider,Male,57,Greater Glasgow,East Renfrewshire,250369,658887
1254990,Slight,17-Dec-22,12,2022,1,1,Pedestrian,Male,34,Ayrshire,North Ayrshire,234934,637991
1254991,Serious,16-Dec-22,12,2022,1,1,Pedestrian,Male,27,Fife,Fife,342596,724412
1255024,Slight,18-Dec-22,12,2022,1,1,Driver/Rider,Female,47,Renfrewshire and Inverclyde,Renfrewshire,251793,665881
1255024,Slight,18-Dec-22,12,2022,1,2,Passenger/Pillion,Female,11,Renfrewshire and Inverclyde,Renfrewshire,251793,665881
1255024,Slight,18-Dec-22,12,2022,1,3,Passenger/Pillion,Male,15,Renfrewshire and Inverclyde,Renfrewshire,251793,665881
1255024,Slight,18-Dec-22,12,2022,2,4,Passenger/Pillion,Female,16,Renfrewshire and Inverclyde,Renfrewshire,251793,665881
1255024,Slight,18-Dec-22,12,2022,2,5,Driver/Rider,Female,52,Renfrewshire and Inverclyde,Renfrewshire,251793,665881
1255044,Slight,18-Dec-22,12,2022,1,1,Driver/Rider,Female,28,Lanarkshire,South Lanarkshire,289012,627053
1255045,Serious,17-Dec-22,12,2022,1,1,Driver/Rider,Male,26,North East,Aberdeenshire,359293,864970
1255067,Serious,17-Dec-22,12,2022,1,1,Driver/Rider,Male,25,Ayrshire,South Ayrshire,234485,617255
1255070,Slight,07-Dec-22,12,2022,1,1,Pedestrian,Female,7,Dumfries and Galloway,Dumfries & Galloway,296541,575950
1255324,Slight,19-Dec-22,12,2022,1,1,Driver/Rider,Female,44,Fife,Fife,329275,695287
1255327,Fatal,19-Dec-22,12,2022,1,1,Driver/Rider,Male,19,North East,Aberdeenshire,350692,798782
1255327,Serious,19-Dec-22,12,2022,2,2,Driver/Rider,Male,26,North East,Aberdeenshire,350692,798782
1255379,Slight,19-Dec-22,12,2022,2,1,Driver/Rider,Female,58,Fife,Fife,331740,700858
1255386,Slight,19-Dec-22,12,2022,1,1,Driver/Rider,Female,57,Greater Glasgow,Glasgow City,258680,666368
1255386,Slight,19-Dec-22,12,2022,2,2,Passenger/Pillion,Female,72,Greater Glasgow,Glasgow City,258680,666368
1255395,Serious,16-Dec-22,12,2022,1,1,Pedestrian,Female,62,Renfrewshire and Inverclyde,Renfrewshire,249579,662475
1255451,Serious,17-Dec-22,12,2022,1,1,Passenger/Pillion,Female,72,The Lothians and Scottish Borders,West Lothian,293275,664901
1255451,Slight,17-Dec-22,12,2022,1,2,Driver/Rider,Female,19,The Lothians and Scottish Borders,West Lothian,293275,664901
1255452,Slight,19-Dec-22,12,2022,2,1,Driver/Rider,Male,52,Renfrewshire and Inverclyde,Renfrewshire,245380,664078
1255511,Serious,20-Dec-22,12,2022,1,1,Driver/Rider,Male,32,Fife,Fife,313466,687694
1255523,Slight,17-Dec-22,12,2022,2,1,Driver/Rider,Male,30,Greater Glasgow,Glasgow City,256246,662519
1255523,Slight,17-Dec-22,12,2022,2,2,Passenger/Pillion,Female,26,Greater Glasgow,Glasgow City,256246,662519
1255573,Serious,19-Dec-22,12,2022,1,1,Driver/Rider,Male,42,Tayside,Perth & Kinross,300531,742514
1255573,Slight,19-Dec-22,12,2022,2,2,Driver/Rider,Male,48,Tayside,Perth & Kinross,300531,742514
1255687,Serious,19-Dec-22,12,2022,1,1,Driver/Rider,Female,49,Fife,Fife,333685,698615
1255687,Serious,19-Dec-22,12,2022,2,2,Driver/Rider,Female,50,Fife,Fife,333685,698615
1255687,Slight,19-Dec-22,12,2022,2,3,Passenger/Pillion,Male,81,Fife,Fife,333685,698615
1255765,Serious,20-Dec-22,12,2022,1,1,Pedestrian,Female,60,Greater Glasgow,Glasgow City,253258,663844
1255774,Serious,20-Dec-22,12,2022,1,1,Passenger/Pillion,Female,29,Argyll and West Dunbartonshire,Argyll & Bute,165708,628549
1255827,Serious,09-Dec-22,12,2022,2,1,Driver/Rider,Male,63,Dumfries and Galloway,Dumfries & Galloway,282980,561072
1255855,Slight,14-Dec-22,12,2022,2,1,Driver/Rider,Male,33,Edinburgh,City of Edinburgh,320159,670055
1255867,Slight,20-Dec-22,12,2022,1,1,Passenger/Pillion,Male,3,Tayside,Perth & Kinross,308424,722783
1256101,Slight,21-Dec-22,12,2022,1,1,Pedestrian,Male,42,Fife,Fife,327855,691445
1256132,Slight,19-Dec-22,12,2022,1,1,Pedestrian,Female,32,The Lothians and Scottish Borders,West Lothian,297146,668816
1256178,Slight,21-Dec-22,12,2022,1,1,Pedestrian,Female,61,Edinburgh,City of Edinburgh,322235,671399
1256199,Slight,15-Nov-22,11,2022,1,1,Driver/Rider,Male,28,Renfrewshire and Inverclyde,Renfrewshire,244539,664329
1256226,Slight,09-Dec-22,12,2022,1,1,Driver/Rider,Male,20,Ayrshire,East Ayrshire,255042,622447
1256227,Serious,21-Dec-22,12,2022,1,1,Driver/Rider,Male,78,The Lothians and Scottish Borders,East Lothian,333316,672889
1256227,Slight,21-Dec-22,12,2022,2,2,Driver/Rider,Male,67,The Lothians and Scottish Borders,East Lothian,333316,672889
1256227,Slight,21-Dec-22,12,2022,2,3,Passenger/Pillion,Female,62,The Lothians and Scottish Borders,East Lothian,333316,672889
1256292,Slight,21-Dec-22,12,2022,1,1,Driver/Rider,Female,24,Tayside,Perth & Kinross,311465,701649
1256292,Slight,21-Dec-22,12,2022,1,2,Passenger/Pillion,Female,22,Tayside,Perth & Kinross,311465,701649
1256316,Serious,21-Dec-22,12,2022,1,1,Pedestrian,Female,67,The Lothians and Scottish Borders,West Lothian,303195,664286
1256329,Slight,21-Dec-22,12,2022,2,1,Driver/Rider,Male,53,The Lothians and Scottish Borders,Midlothian,327251,663225
1256337,Serious,21-Dec-22,12,2022,1,1,Pedestrian,Male,53,Tayside,Dundee City,338330,734364
1256357,Serious,02-Dec-22,12,2022,1,1,Driver/Rider,Female,48,Lanarkshire,South Lanarkshire,270529,656031
1256449,Slight,22-Dec-22,12,2022,2,1,Driver/Rider,Female,28,Fife,Fife,328392,712395
1256573,Slight,22-Dec-22,12,2022,1,1,Pedestrian,Male,16,Greater Glasgow,Glasgow City,266056,665234
1256584,Slight,08-Jul-22,7,2022,2,1,Passenger/Pillion,Female,20,Renfrewshire and Inverclyde,Renfrewshire,243724,664133
1256596,Slight,18-Dec-22,12,2022,1,1,Pedestrian,Female,9,Greater Glasgow,Glasgow City,255666,666419
1256609,Serious,22-Dec-22,12,2022,1,1,Driver/Rider,Male,47,The Lothians and Scottish Borders,West Lothian,303802,678043
1256609,Serious,22-Dec-22,12,2022,1,2,Passenger/Pillion,Male,39,The Lothians and Scottish Borders,West Lothian,303802,678043
1256706,Slight,22-Dec-22,12,2022,2,1,Passenger/Pillion,Female,34,Forth Valley,Stirling,278617,694152
1256707,Slight,22-Dec-22,12,2022,1,1,Pedestrian,Female,58,Renfrewshire and Inverclyde,Renfrewshire,242927,663193
1256712,Serious,21-Dec-22,12,2022,1,1,Pedestrian,Male,13,Tayside,Perth & Kinross,324739,748306
1256721,Slight,22-Dec-22,12,2022,1,1,Pedestrian,Female,88,The Lothians and Scottish Borders,Midlothian,339718,663997
1256732,Slight,20-Dec-22,12,2022,1,1,Driver/Rider,Female,65,Dumfries and Galloway,Dumfries & Galloway,245158,568198
1256741,Serious,23-Dec-22,12,2022,1,1,Passenger/Pillion,Male,23,Tayside,Perth & Kinross,308222,722799
1256741,Serious,23-Dec-22,12,2022,1,2,Driver/Rider,Female,52,Tayside,Perth & Kinross,308222,722799
1256877,Slight,23-Dec-22,12,2022,2,1,Driver/Rider,Male,23,Lanarkshire,North Lanarkshire,271478,658425
1256890,Slight,21-Dec-22,12,2022,1,1,Pedestrian,Male,73,Greater Glasgow,Glasgow City,259253,664816
1256898,Serious,20-Dec-22,12,2022,1,1,Driver/Rider,Male,39,Fife,Fife,337880,700638
1256904,Slight,22-Dec-22,12,2022,1,1,Pedestrian,Male,3,Edinburgh,City of Edinburgh,322909,675691
1256934,Slight,15-Dec-22,12,2022,1,1,Driver/Rider,Male,88,Greater Glasgow,Glasgow City,254655,666706
1256957,Serious,29-Nov-22,11,2022,1,2,Driver/Rider,Male,50,North East,Aberdeenshire,397350,862831
1256992,Slight,23-Dec-22,12,2022,1,1,Driver/Rider,Male,63,Fife,Fife,313901,684977
1256992,Slight,23-Dec-22,12,2022,2,2,Driver/Rider,Female,49,Fife,Fife,313901,684977
1256995,Serious,23-Dec-22,12,2022,1,1,Pedestrian,Female,61,The Lothians and Scottish Borders,West Lothian,301615,663089
1257019,Slight,23-Dec-22,12,2022,2,1,Driver/Rider,Female,42,Forth Valley,Stirling,256580,727223
1257050,Slight,17-Dec-22,12,2022,1,1,Driver/Rider,Male,16,The Lothians and Scottish Borders,West Lothian,304271,668262
1257052,Slight,23-Dec-22,12,2022,1,1,Driver/Rider,Female,33,Tayside,Angus,361323,758841
1257069,Fatal,23-Dec-22,12,2022,1,1,Driver/Rider,Male,30,Dumfries and Galloway,Dumfries & Galloway,288010,574565
1257162,Slight,24-Dec-22,12,2022,1,2,Driver/Rider,Male,38,Greater Glasgow,Glasgow City,258151,665613
1257162,Slight,24-Dec-22,12,2022,2,1,Passenger/Pillion,Female,29,Greater Glasgow,Glasgow City,258151,665613
1257177,Slight,04-Dec-22,12,2022,1,1,Pedestrian,Female,67,North East,Aberdeenshire,358860,865941
1257180,Slight,24-Dec-22,12,2022,1,1,Pedestrian,Male,8,Lanarkshire,South Lanarkshire,260663,662502
1257192,Slight,24-Dec-22,12,2022,1,1,Driver/Rider,Female,27,Fife,Fife,327518,699165
1257225,Slight,24-Dec-22,12,2022,2,1,Driver/Rider,Female,77,Renfrewshire and Inverclyde,Renfrewshire,250281,666445
1257228,Slight,24-Dec-22,12,2022,1,1,Driver/Rider,Male,22,Argyll and West Dunbartonshire,West Dunbartonshire,238645,679385
1257233,Serious,31-Oct-22,10,2022,1,1,Passenger/Pillion,Male,66,Fife,Fife,356876,703446
1257263,Serious,24-Dec-22,12,2022,1,1,Driver/Rider,Female,25,Dumfries and Galloway,Dumfries & Galloway,279780,561144
1257263,Slight,24-Dec-22,12,2022,1,2,Passenger/Pillion,Male,3,Dumfries and Galloway,Dumfries & Galloway,279780,561144
1257263,Serious,24-Dec-22,12,2022,1,3,Passenger/Pillion,Male,22,Dumfries and Galloway,Dumfries & Galloway,279780,561144
1257310,Slight,25-Dec-22,12,2022,1,1,Driver/Rider,Male,41,The Lothians and Scottish Borders,West Lothian,304585,670343
1257310,Slight,25-Dec-22,12,2022,2,2,Driver/Rider,Male,49,The Lothians and Scottish Borders,West Lothian,304585,670343
1257310,Slight,25-Dec-22,12,2022,2,3,Passenger/Pillion,Female,49,The Lothians and Scottish Borders,West Lothian,304585,670343
1257313,Slight,25-Dec-22,12,2022,1,1,Driver/Rider,Female,64,Argyll and West Dunbartonshire,West Dunbartonshire,240373,678917
1257339,Serious,25-Dec-22,12,2022,1,1,Driver/Rider,Male,20,Highland and Islands,Eilean Siar,137364,929398
1257339,Serious,25-Dec-22,12,2022,1,2,Passenger/Pillion,Male,20,Highland and Islands,Eilean Siar,137364,929398
1257357,Slight,20-Dec-22,12,2022,1,1,Driver/Rider,Male,41,The Lothians and Scottish Borders,East Lothian,333640,671905
1257374,Slight,26-Dec-22,12,2022,2,1,Driver/Rider,Female,31,Lanarkshire,South Lanarkshire,280048,642549
1257376,Slight,26-Dec-22,12,2022,1,1,Driver/Rider,Male,92,Tayside,Perth & Kinross,323366,721716
1257379,Slight,20-Dec-22,12,2022,1,1,Pedestrian,Female,29,Greater Glasgow,Glasgow City,253455,661254
1257388,Serious,26-Dec-22,12,2022,2,1,Driver/Rider,Male,31,Ayrshire,East Ayrshire,244477,637778
1257428,Slight,22-Dec-22,12,2022,1,3,Passenger/Pillion,Female,24,Forth Valley,Stirling,249724,685225
1257428,Slight,22-Dec-22,12,2022,2,1,Passenger/Pillion,Male,19,Forth Valley,Stirling,249724,685225
1257428,Slight,22-Dec-22,12,2022,2,2,Driver/Rider,Male,30,Forth Valley,Stirling,249724,685225
1257430,Slight,26-Dec-22,12,2022,1,1,Driver/Rider,Female,29,Forth Valley,Falkirk,280385,680408
1257440,Fatal,26-Dec-22,12,2022,1,1,Pedestrian,Male,62,The Lothians and Scottish Borders,West Lothian,305867,667263
1257477,Slight,27-Dec-22,12,2022,1,1,Driver/Rider,Female,30,Highland and Islands,Highland,284265,900607
1257485,Serious,26-Dec-22,12,2022,1,1,Driver/Rider,Male,24,Ayrshire,East Ayrshire,269672,627765
